TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION,precip_12m_mean,precip_12m_std,precip_12m_z,season_sin,season_cos
2014-02,0.0,0.0,0.0,2.0,0.0,34.0,0,0.0,0.0,0,0.0,11.0,0.0,0,7,0.0,0.0,0,0,0,0,184,0.0,0,0.0,10.0,11.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,0,0,0.0,0.0,0.0,0,0.0,0.0,193,141,5.4799999999999995,3.6725,2.3678264870398045,0.7633582992222075,0.8660254037844386,0.5000000000000001
2014-03,0.0,16.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,13,0.0,0.0,0,0,0,0,18,0.0,5,0.0,0.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,0,0,0.0,0.0,0.0,0,0.0,0.0,53,69,3.6700000000000004,3.736666666666667,2.3553896930360794,-0.028303879762984614,1.0,6.123233995736766e-17
2014-04,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,61,0.0,0.0,0,2,0,0,0,0.0,7,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,19,18,0,0.0,0.0,0.0,0,0.0,10.0,0,6,7.85,4.149166666666667,2.614715205535892,1.4153867792170651,0.8660254037844387,-0.49999999999999983
2014-05,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,65,70,0.0,0.0,1,138,0,1,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,99,3,0.0,0.0,0.0,0,0.0,0.0,0,0,4.37,4.2716666666666665,2.5851387630536244,0.03803793233024754,0.49999999999999994,-0.8660254037844387
2014-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,35,0.0,0.0,0,54,17,0,0,0.0,0,0.0,0.0,0.0,0.0,27,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,311,3,0.0,0.0,0.0,0,0.0,0.0,0,0,4.260000000000001,3.785,1.8265939490060301,0.2600468485393151,1.2246467991473532e-16,-1.0
2014-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0.0,112,5,0.0,0.0,3,123,25,0,0,0.0,0,0.0,0.0,0.0,0.0,49,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,744,13,0.0,0.0,0.0,0,0.0,0.0,0,0,5.590000000000001,4.014166666666667,1.8692655744646829,0.8430227116254565,-0.5000000000000001,-0.8660254037844386
2014-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,103,10,0.0,0.0,0,44,0,1,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,74,2,0.0,0.0,0.0,0,0.0,0.0,0,0,2.25,3.964166666666667,1.9107992536838558,-0.897094063315077,-0.8660254037844384,-0.5000000000000004
2014-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.0,2.0,1,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,76,2,0.0,0.0,0.0,0,0.0,0.0,0,0,1.21,3.8191666666666664,2.0553100112694027,-1.269475968277501,-1.0,-1.8369701987210297e-16
2014-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,0,0.0,11.0,0,5,0,3,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,13,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.7700000000000005,4.2700000000000005,1.805753431270574,0.8306781944999887,-0.8660254037844386,0.5000000000000001
2014-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,35,0.0,8,0.0,0.0,33.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,2,0,0.0,0.0,0.0,0,0.0,0.0,47,49,4.51,4.383333333333334,1.7714212749465703,0.0715056708746408,-0.5000000000000004,0.8660254037844384
2014-12,0.0,0.0,9.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,9,0.0,0.0,0,0,0,3,5,0.0,6,0.0,0.0,7.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,10,0,0.0,0.0,0.0,0,0.0,0.0,48,79,6.039999999999999,4.4825,1.8321875896415094,0.850076710924968,-2.4492935982947064e-16,1.0
2015-01,0.0,8.0,0.0,75.0,0.0,0.0,0,0.0,0.0,0,0.0,12.0,23.0,0,9,0.0,0.0,0,0,0,1,27,0.0,7,0.0,0.0,37.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,36,2,0,0.0,0.0,0.0,0,0.0,0.0,32,258,5.23,4.685833333333333,1.761303537586624,0.3089567783485499,0.49999999999999994,0.8660254037844387
2015-02,0.0,0.0,0.0,265.0,0.0,0.0,0,0.0,0.0,0,0.0,26.0,155.0,0,0,0.0,0.0,0,0,0,0,142,0.0,21,0.0,0.0,4.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,66,0,0,0.0,0.0,0.0,0,0.0,0.0,79,166,2.04,4.399166666666667,1.8951539075582575,-1.2448417288209852,0.8660254037844386,0.5000000000000001
2015-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14,0.0,0.0,0,0,0,0,70,0.0,1,0.0,1.0,2.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,16,1,0,0.0,0.0,0.0,0,0.0,0.0,24,110,4.719999999999999,4.486666666666667,1.882625503885143,0.12394038689681272,1.0,6.123233995736766e-17
2015-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,1,23,0,2,0,0.0,9,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,48,1,0.0,0.0,0.0,0,0.0,11.0,0,2,2.08,4.005833333333333,1.6704025553649307,-1.1529157011571973,0.8660254037844387,-0.49999999999999983
2015-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,40,7,0.0,6.0,0,22,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,137,1,0.0,0.0,0.0,0,0.0,6.0,0,0,1.8599999999999999,3.796666666666667,1.7745592709347846,-1.0913507924964878,0.49999999999999994,-0.8660254037844387
2015-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,123,6,0.0,0.0,16,29,19,8,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,1.0,0.0,0.0,0,0.0,4,630,6,0.0,0.0,0.0,0,0.0,0.0,0,0,4.79,3.840833333333333,1.793632466321463,0.5291868231027845,1.2246467991473532e-16,-1.0
2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,0.0,0.0,70,8,0.0,0.0,4,19,23,7,0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,204,3,0.0,0.0,0.0,0,0.0,0.0,0,0,3.9800000000000004,3.706666666666667,1.7091216954029216,0.15992619722078696,-0.5000000000000001,-0.8660254037844386
2015-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,25,3,0.0,0.0,0,52,0,2,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,8.0,0.0,0.0,0,0.0,1,118,2,0.0,0.0,0.0,0,0.0,0.0,0,0,2.3499999999999996,3.715,1.7016008505361773,-0.8021857767465774,-0.8660254037844384,-0.5000000000000004
2015-09,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,0,0.0,0.0,0.0,23,15,0.0,0.0,0,4,1,12,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,35,1,0.0,0.0,0.0,0,0.0,2.0,0,0,3.2800000000000002,3.8874999999999997,1.5197794397393773,-0.3997290554899058,-1.0,-1.8369701987210297e-16
2015-10,0.0,0.0,4.0,0.0,0.0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,13,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,18,20,0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.9099999999999997,3.7325,1.4005007221444978,0.1267403844877747,-0.8660254037844386,0.5000000000000001
2015-11,0.0,0.0,0.0,0.0,0.0,2.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,10,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,0,0.0,5,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.01,3.5241666666666664,1.4590498672600258,-1.0377758160590806,-0.5000000000000004,0.8660254037844384
2015-12,0.0,0.0,0.0,0.0,0.0,10.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,9.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,9,0,0,0.0,0.0,0.0,0,0.0,0.0,2,48,4.720000000000001,3.4141666666666666,1.292372436703715,1.0104156481888085,-2.4492935982947064e-16,1.0
2016-01,0.0,30.0,19.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,13,5.0,18,0.0,0.0,52.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0.0,80,16,4.41,3.3458333333333337,1.2064558036084818,0.8820602159513579,0.49999999999999994,0.8660254037844387
2016-02,0.0,0.0,21.0,28.0,0.0,0.0,0,0.0,0.0,0,0.0,6.0,47.0,9,28,0.0,0.0,0,0,0,2,29,0.0,10,0.0,2.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,82,2,0.0,0.0,0.0,0,0.0,0.0,40,72,4.3999999999999995,3.5425,1.165910685804325,0.7354765767571958,0.8660254037844386,0.5000000000000001
2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0.0,2,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,37,1,0,0.0,0.0,0.0,0,0.0,0.0,2,15,1.17,3.2466666666666666,1.2843415952671289,-1.6169114776935516,1.0,6.123233995736766e-17
2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.0,0,5,0,0,0,0.0,49,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,41,0,0.0,0.0,0.0,0,0.0,1.0,1,42,1.6099999999999999,3.2074999999999996,1.3295257185792293,-1.201556297615014,0.8660254037844387,-0.49999999999999983
2016-05,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,13,4,0.0,0.0,0,14,0,1,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,14,0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.75,3.3649999999999998,1.2658055286510714,0.30415414634053817,0.49999999999999994,-0.8660254037844387
2016-06,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28,10,0.0,0.0,0,45,0,4,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,263,3,0.0,0.0,0.0,0,0.0,0.0,0,0,2.6,3.1824999999999997,1.1977184750409944,-0.48634133324198936,1.2246467991473532e-16,-1.0
2016-07,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,0.0,0,9.0,0.0,0.0,48,18,0.0,0.0,1,49,1,107,0,0.0,0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,422,3,0.0,0.0,0.0,0,0.0,0.0,0,0,7.02,3.435833333333333,1.6264878969078933,2.203623324514437,-0.5000000000000001,-0.8660254037844386
2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,0.0,0,44.0,0.0,0.0,31,10,0.0,0.0,1,3,24,6,0,0.0,0,0.0,0.0,0.0,0.0,22,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,279,5,0.0,0.0,0.0,0,0.0,0.0,0,0,1.9700000000000002,3.404166666666667,1.6530327958762363,-0.8675972250789171,-0.8660254037844384,-0.5000000000000004
2016-09,0.0,0.0,1.0,0.0,0.0,0.0,0,28.0,0.0,0,0.0,0.0,0.0,8,7,0.0,0.0,0,0,0,49,0,3.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,1,95,1,0.0,0.0,0.0,0,0.0,0.0,0,0,2.79,3.3633333333333333,1.6624042465019933,-0.3448820192439552,-1.0,-1.8369701987210297e-16
2016-10,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.0,0,0.0,0.0,0.0,11,4,0.0,0.0,0,1,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,37,25,0,0.0,0.0,0.0,0,0.0,0.0,0,29,4.15,3.383333333333333,1.6710004261646392,0.45880698452385066,-0.8660254037844386,0.5000000000000001
2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0,0,0,0,6,0.0,1,0.0,0.0,39.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,9,0,0,0.0,0.0,0.0,0,0.0,1.0,7,9,5.41,3.6666666666666665,1.704877139446138,1.0225565778304053,-0.5000000000000004,0.8660254037844384
2016-12,0.0,1.0,0.0,25.0,0.0,0.0,0,3.0,0.0,0,0.0,19.0,0.0,0,6,0.0,0.0,0,0,0,0,0,0.0,0,0.0,13.0,46.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,10,0,0,0.0,0.0,0.0,0,0.0,0.0,3,131,2.8899999999999997,3.5141666666666667,1.6838076889399562,-0.37068762113778686,-2.4492935982947064e-16,1.0
2017-01,0.0,0.0,10.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0.0,0.0,5,17,0.0,0.0,0,0,0,7,16,0.0,43,0.0,0.0,24.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,10,0,0.0,0.0,0.0,0,0.0,0.0,20,85,4.829999999999999,3.549166666666667,1.708308351628127,0.7497670617325124,0.49999999999999994,0.8660254037844387
2017-02,0.0,14.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0.0,0.0,5,0,0.0,0.0,1,26,0,0,42,0.0,40,0.0,7.0,20.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,87,3,0.0,0.0,0.0,0,0.0,0.0,102,35,2.48,3.389166666666666,1.7112858447448878,-0.5312769163951108,0.8660254037844386,0.5000000000000001
2017-03,0.0,42.0,12.0,2.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,0,12,0.0,0.0,0,0,0,6,25,0.0,86,0.0,1.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,45,23,0,0.0,0.0,0.0,0,0.0,0.0,104,27,5.249999999999999,3.7291666666666665,1.6338546632445758,0.9308253466763067,1.0,6.123233995736766e-17
2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,1,23,0.0,0.0,3,24,0,0,0,0.0,13,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,48,1,0.0,0.0,0.0,0,0.0,0.0,1,2,3.84,3.9150000000000005,1.4915306354090168,-0.050283915207302236,0.8660254037844387,-0.49999999999999983
2017-05,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,27,25,0.0,4.0,0,96,0,13,0,0.0,6,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,349,15,0.0,0.0,0.0,0,0.0,0.0,0,0,6.379999999999999,4.134166666666666,1.6499005938834501,1.3611931177303276,0.49999999999999994,-0.8660254037844387
2017-06,0.0,0.0,7.0,0.0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,66,19,0.0,0.0,1,49,0,3,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,3.0,0.0,0.0,0,0.0,2,343,10,0.0,0.0,0.0,0,0.0,0.0,0,0,4.76,4.314166666666666,1.5838127663293644,0.2814937111326578,1.2246467991473532e-16,-1.0
2017-07,0.0,0.0,7.0,0.0,1.0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,212,69,0.0,0.0,1,17,3,80,0,0.0,0,0.0,0.0,0.0,0.0,18,0,0.0,0,0,4.0,0.0,0.0,0,0.0,0,241,9,0.0,0.0,0.0,0,0.0,0.0,0,0,4.1899999999999995,4.078333333333333,1.3355137474758396,0.08361326633868027,-0.5000000000000001,-0.8660254037844386
2017-08,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31,36,0.0,0.0,3,39,1,34,0,1.0,0,0.0,0.0,0.0,0.0,17,0,0.0,0,0,5.0,0.0,0.0,0,0.0,0,516,6,0.0,0.0,0.0,0,0.0,0.0,0,0,3.34,4.1925,1.18946989720784,-0.7167058216447154,-0.8660254037844384,-0.5000000000000004
2017-09,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5,2,0.0,0.0,0,6,0,2,0,5.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4.0,0.0,0.0,0,0.0,0,72,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,4.126666666666666,1.2916257080505025,-1.6465038233688623,-1.0,-1.8369701987210297e-16
2017-10,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5,22,0.0,0.0,0,0,0,7,0,0.0,43,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,42,100,1,0.0,0.0,0.0,0,0.0,0.0,0,0,4.18,4.129166666666666,1.2917040072803965,0.039353701038955316,-0.8660254037844386,0.5000000000000001
2017-11,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,11,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,6.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,59,33,3,0.0,0.0,0.0,0,0.0,0.0,0,0,1.58,3.809999999999999,1.4138535349115213,-1.5772496548870263,-0.5000000000000004,0.8660254037844384
2017-12,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,10.0,0,0,0.0,0.0,0,0,0,0,11,0.0,3,0.0,0.0,53.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0.0,23,107,2.21,3.7533333333333325,1.4667176299685607,-1.0522361644800124,-2.4492935982947064e-16,1.0
2018-01,0.0,27.0,0.0,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62.0,3,66,0.0,0.0,0,0,0,0,22,0.0,1,0.0,0.0,10.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,2.0,0,4,0,0.0,0.0,0.0,0,0.0,0.0,96,55,2.18,3.5324999999999993,1.489198228455952,-0.9082068284504435,0.49999999999999994,0.8660254037844387
2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,36,0.0,0.0,0,0,0,0,44,0.0,0,0.0,0.0,8.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,49,75,5.829999999999998,3.811666666666666,1.5848821770565473,1.27349109135784,0.8660254037844386,0.5000000000000001
2018-03,0.0,6.0,34.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0,0,0,0,54,0.0,75,0.0,0.0,5.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,208,135,5.170000000000001,3.8049999999999997,1.5784370866029545,0.8647794781214222,1.0,6.123233995736766e-17
2018-04,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,43,21,0.0,0.0,0,2,0,0,9,2.0,103,0.0,12.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,5,0,0.0,0.0,0.0,0,0.0,0.0,6,73,5.779999999999999,3.9666666666666663,1.6785238825356084,1.0803142881673384,0.8660254037844387,-0.49999999999999983
2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20,2,0.0,0.0,1,77,0,0,0,0.0,9,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,494,15,0.0,0.0,0.0,0,0.0,0.0,0,0,3.5300000000000002,3.7291666666666665,1.4979225513012864,-0.13296192549717922,0.49999999999999994,-0.8660254037844387
2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,102,22,0.0,0.0,1,8,36,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,178,7,0.0,0.0,0.0,0,0.0,0.0,0,0,3.5300000000000002,3.626666666666667,1.4626397887091458,-0.06609054902846581,1.2246467991473532e-16,-1.0
2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,54.0,0.0,0.0,108,13,0.0,0.0,1,25,27,15,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,200,3,0.0,0.0,0.0,0,0.0,0.0,0,0,7.450000000000001,3.898333333333333,1.8327169762817999,1.937924247240978,-0.5000000000000001,-0.8660254037844386
2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,269,19,0.0,0.0,3,16,41,33,0,0.0,0,0.0,0.0,0.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,215,5,0.0,0.0,0.0,0,0.0,0.0,0,0,8.59,4.335833333333333,2.2633541414672527,1.8795850762924975,-0.8660254037844384,-0.5000000000000004
2018-09,0.0,0.0,35.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,116,69,0.0,0.0,0,1,19,15,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,1.0,0.0,0.0,0,0.0,1,78,0,0.0,0.0,0.0,0,0.0,0.0,0,0,6.1899999999999995,4.685,2.192327530274617,0.6864850161378394,-1.0,-1.8369701987210297e-16
2018-10,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,32,6,0.0,15.0,3,21,0,0,0,0.0,27,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,1.0,11,64,24,0.0,0.0,0.0,0,0.0,0.0,0,0,3.589999999999999,4.635833333333333,2.2112170993835183,-0.4729672783486117,-0.8660254037844386,0.5000000000000001
2018-11,0.0,0.0,21.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,15,1,0.0,0.0,0,1,0,0,27,0.0,6,0.0,0.0,10.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,65,21,0,0.0,0.0,0.0,0,0.0,0.0,118,69,7.619999999999998,5.139166666666667,2.1386336263789536,1.1600085693657478,-0.5000000000000004,0.8660254037844384
2018-12,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10,4,0.0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,59,0,0,0.0,0.0,0.0,0,0.0,0.0,2,35,6.51,5.4975,1.9556357952431673,0.5177344383155474,-2.4492935982947064e-16,1.0
2019-01,0.0,6.0,8.0,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,92.0,0,23,0.0,0.0,0,6,0,0,26,0.0,32,0.0,0.0,23.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,55,1,1,0.0,0.0,0.0,0,0.0,0.0,118,113,3.58,5.614166666666667,1.7729608431985084,-1.1473274632489514,0.49999999999999994,0.8660254037844387
2019-02,0.0,7.0,0.0,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,2,14,0.0,0.0,0,0,0,0,2,0.0,186,0.0,0.0,3.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,41,0,0,0.0,0.0,0.0,0,0.0,0.0,107,129,3.14,5.390000000000001,1.9080975770741846,-1.1791849782913504,0.8660254037844386,0.5000000000000001
2019-03,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0.0,0,8,0,0,23,0.0,9,0.0,0.0,7.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12,0,0.0,0.0,0.0,0,0.0,1.0,40,113,3.8700000000000006,5.281666666666667,1.9579759183834986,-0.720982650201406,1.0,6.123233995736766e-17
2019-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,10,0.0,0.0,2,33,0,0,0,0.0,0,0.0,0.0,3.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,34,193,15,0.0,0.0,0.0,0,0.0,0.0,0,0,4.55,5.179166666666666,1.9617082459999622,-0.3207238731598208,0.8660254037844387,-0.49999999999999983
2019-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,53,25,0.0,0.0,6,204,0,2,0,0.0,0,0.0,0.0,0.0,7.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,371,18,0.0,0.0,0.0,0,0.0,0.0,0,0,6.819999999999999,5.453333333333333,1.9400531076767131,0.7044480696218163,0.49999999999999994,-0.8660254037844387
